YearMonth,Rolling_Data_Month,Region Code,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total NonAdmitted,95th percentile waiting time (in weeks)
201910,Current Month,Y56,NHS,RAN01,The Royal National Orthopaedic Hospital (Stanmore) ,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_999,Total,1338,26.7
201910,Current Month,Y56,NHS,RAN01,The Royal National Orthopaedic Hospital (Stanmore) ,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X01,Other,318,26.9
201910,Current Month,Y56,NHS,RAN02,Royal National Orthopaedic Hospital (Bolsover Street) ,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,945,26.5
201910,Current Month,Y56,NHS,RAN02,Royal National Orthopaedic Hospital (Bolsover Street) ,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology,47,28
201910,Current Month,Y56,NHS,RAN02,Royal National Orthopaedic Hospital (Bolsover Street) ,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_999,Total,1338,26.7
201910,Current Month,Y56,NHS,RAN02,Royal National Orthopaedic Hospital (Bolsover Street) ,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X01,Other,318,26.9
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery,518,19.7
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology,155,20.4
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,314,19.9
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology,293,15.2
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Medicine,128,20.8
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology,189,24.7
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology,258,23.7
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology,501,17
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Thoracic Medicine,258,17
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology,138,31
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology,110,20.5
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Geriatric Medicine,36,13.2
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology,455,11.6
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_999,Total,3933,20.8
201910,Current Month,Y56,NHS,RAPNM,North Middlesex University Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X01,Other,580,19.3
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery,518,19.7
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology,155,20.4
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,314,19.9
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology,293,15.2
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Medicine,128,20.8
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology,189,24.7
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology,258,23.7
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology,501,17
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Thoracic Medicine,258,17
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology,138,31
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology,110,20.5
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Geriatric Medicine,36,13.2
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology,455,11.6
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_999,Total,3933,20.8
201910,Current Month,Y56,NHS,RAPST,St Ann's Hospital ,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X01,Other,580,19.3
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,672,31.9
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,230,27.5
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,479,31.9
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",391,27.6
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,1042,17.6
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,198,31.4
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,203,44.9
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,165,22.9
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,514,40.4
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,194,23.3
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,162,23
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,72,43.4
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,33,25.4
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,467,19.7
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_999,Total,6296,30.5
201910,Current Month,Y56,NHS,RAS01,The Hillingdon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X01,Other,1450,40.1
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,672,31.9
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,230,27.5
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,479,31.9
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",391,27.6
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,1042,17.6
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,198,31.4
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,203,44.9
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,165,22.9
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,514,40.4
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,194,23.3
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,162,23
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,72,43.4
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,33,25.4
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,467,19.7
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_999,Total,6296,30.5
201910,Current Month,Y56,NHS,RAS02,Mount Vernon Hospital ,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X01,Other,1450,40.1
201910,Current Month,Y56,NHS,RATAM,Phoenix House ,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Geriatric Medicine,27,5.7
201910,Current Month,Y56,NHS,RATAM,Phoenix House ,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_999,Total,273,17.2
201910,Current Month,Y56,NHS,RATAM,Phoenix House ,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X01,Other,246,17.3
201910,Current Month,Y56,NHS,RATX4,Thurrock Community Hospital ,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Geriatric Medicine,27,5.7
201910,Current Month,Y56,NHS,RATX4,Thurrock Community Hospital ,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_999,Total,273,17.2
201910,Current Month,Y56,NHS,RATX4,Thurrock Community Hospital ,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X01,Other,246,17.3
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,124,21.9
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,317,22.7
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,343,25.2
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",687,23.8
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,928,25.8
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,356,17.7
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,64,19.8
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,253,21.4
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,113,18.4
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology,634,19.3
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,101,18.7
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,166,19.7
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,152,25.2
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,29,10.6
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,548,23.6
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_999,Total,6710,22.6
201910,Current Month,Y56,NHS,RAX01,Kingston Hospital ,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X01,Other,1877,21.2
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery,774,35.1
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology,830,30.6
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma & Orthopaedics,766,37.2
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,"Ear, Nose & Throat (ENT)",1025,20.6
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology,1059,28.1
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgery,410,41.5
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Medicine,74,19.3
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology,261,38
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology,681,22
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology,484,33.4
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Thoracic Medicine,354,20.1
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology,596,34.4
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology,424,34.9
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Geriatric Medicine,109,30.6
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology,601,31.9
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_999,Total,11178,31.7
201910,Current Month,Y56,NHS,RF4DG,King George Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X01,Other,2730,30.9
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery,774,35.1
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology,830,30.6
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma & Orthopaedics,766,37.2
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,"Ear, Nose & Throat (ENT)",1025,20.6
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology,1059,28.1
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgery,410,41.5
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Medicine,74,19.3
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology,261,38
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology,681,22
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology,484,33.4
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Thoracic Medicine,354,20.1
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology,596,34.4
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology,424,34.9
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Geriatric Medicine,109,30.6
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology,601,31.9
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_999,Total,11178,31.7
201910,Current Month,Y56,NHS,RF4PP,Barking Community Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X01,Other,2730,30.9
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery,774,35.1
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology,830,30.6
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma & Orthopaedics,766,37.2
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,"Ear, Nose & Throat (ENT)",1025,20.6
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology,1059,28.1
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgery,410,41.5
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Medicine,74,19.3
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology,261,38
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology,681,22
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology,484,33.4
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Thoracic Medicine,354,20.1
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology,596,34.4
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology,424,34.9
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Geriatric Medicine,109,30.6
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology,601,31.9
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_999,Total,11178,31.7
201910,Current Month,Y56,NHS,RF4QH,Queen's Hospital ,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X01,Other,2730,30.9
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_100,General Surgery,72,52.6
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_101,Urology,739,25.7
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,622,28.6
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",1113,34.4
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_130,Ophthalmology,1574,17.2
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_140,Oral Surgery,2279,19.7
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_160,Plastic Surgery,612,16.9
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_300,General Medicine,163,16.5
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_301,Gastroenterology,585,50.4
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_320,Cardiology,673,38.8
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_330,Dermatology,1544,19.1
201910,Current Month,Y56,NHS,RJ121,Guy's Hospital ,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_340,Thoracic Medicine,539,21.1
