Year,Location ID,Location Name,PLACE Trust Code,Place Trust Name,Commissioning Region,Site Code,Site Name,Organisation Type,NHS or Independent,PLACE Site Type,% Cleanliness,% Food & Hydration,"% Privacy, Dignity & Wellbeing","% Condition, Appearance & Maintainance",% Dementia Domain,% Disability Domain,CLN Actual Score,CLN Max Score,Food Actual Score,Food Max Score,Org Food Actual Score,Org Food Max Score,Ward Food Actual Score,Ward Food Max Score,PDW Actual Score,PDW Max Score,CAM Actual Score,CAM Max Score,DEM Actual Score,DEM Max Score,DIS Actual Score,DIS Max Score
2018,RJ867,Stratton Hospital ,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RJ867,STRATTON HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,98.88,91.76,70.84,92.28,70.07,80.2,528,534,233.98,254.99,104.94,117.83,129.04,137.16,82.17,116,275,298,153.36,218.86,130.22,162.37
2018,RJ8A3,Liskeard Community Hospital ,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RJ8A3,LISKEARD COMMUNITY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.35,90.6,84.92,85.02,57.17,69.53,1073,1080,231.03,254.99,103.05,117.83,127.99,137.16,142.67,168,488,574,223.47,390.86,196.33,282.37
2018,RJC02,Warwick Hospital ,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RJC02,WARWICK HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,99.71,89.92,84,98.47,87.14,91.86,5161,5176,630.55,701.23,107.56,118.59,523,582.64,460.33,548,2310,2346,927.91,1064.86,676.41,736.37
2018,RJC03,Stratford Hospital ,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RJC03,STRATFORD HOSPITAL,ACUTE -SMALL,NHS,Community,100,93.27,90.11,98.71,91.09,95.41,1048,1048,231.29,247.97,105.35,118.59,125.93,129.38,144.17,160,614,622,352.41,386.86,290.41,304.37
2018,RJC04,Ellen Badger Hospital ,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RJC04,ELLEN BADGER HOSPITAL,ACUTE -SMALL,NHS,Community,99.85,93.27,93.53,98.25,93.79,94.94,661,662,209.51,224.62,106.87,118.59,102.64,106.03,108.5,116,336,342,248.41,264.86,195.92,206.37
2018,RJC46,Royal Leamington Spa Rehabilitation Hospital ,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RJC46,ROYAL LEAMINGTON SPA HOSPITAL,ACUTE -SMALL,NHS,Community,99.67,89.78,94.93,98.05,89.73,93.82,1210,1214,201.66,224.62,104.85,118.59,96.81,106.03,131,138,653,666,318.41,354.86,242.41,258.37
2018,RJE01,The Royal Stoke University Hospital ,RJE,UNIVERSITY HOSPITAL OF NORTH MIDLANDS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RJE01,THE ROYAL STOKE UNIVERSITY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.07,90.49,87.94,98.05,87.68,92.02,4815,4860,625.69,691.45,108.41,118.59,517.28,572.86,538.17,612,2416,2464,1147.58,1308.86,804.59,874.37
2018,RJE09,The County Hospital ,RJE,UNIVERSITY HOSPITAL OF NORTH MIDLANDS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RJE09,THE COUNTY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,92.74,96.54,99.66,94.39,95.87,3584,3584,270.57,291.75,101.86,118.59,168.71,173.16,422.83,438,1752,1758,846.52,896.86,539.14,562.37
2018,RJL30,Diana Princess of Wales Hospital ,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RJL30,"DIANA, PRINCESS OF WALES HOSPITAL",ACUTE -LARGE,NHS,Acute/Specialist,99.29,94.59,79.8,94.53,62.81,74.77,3074,3096,532.54,562.97,104.49,118.59,428.05,444.39,285.67,358,1452,1536,431.41,686.86,363.66,486.37
2018,RJL31,Goole & District Hospital ,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RJL31,GOOLE AND DISTRICT HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.86,94.86,88.91,97.79,80.28,88.16,1424,1426,311.78,328.66,103.71,118.59,208.07,210.07,193.83,218,751,768,353.91,440.86,314.16,356.37
2018,RJL32,Scunthorpe General Hospital ,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RJL32,SCUNTHORPE GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.34,91.6,88.51,94.95,69.61,82.32,3139,3160,646.59,705.92,101.45,118.59,545.15,587.33,355.83,402,1409,1484,551.91,792.86,443.16,538.37
2018,RJN63,Congleton War Memorial Hospital ,RJN,EAST CHESHIRE NHS TRUST,NORTH OF ENGLAND,RJN63,CONGLETON WAR MEMORIAL HOSPITAL,ACUTE -SMALL,NHS,Community,99.44,93.7,87.75,89.58,86.22,87.38,529,532,245.06,261.53,109.35,116.59,135.71,144.94,89.5,102,301,336,178.36,206.86,154.11,176.37
2018,RJN71,Macclesfield District General Hospital ,RJN,EAST CHESHIRE NHS TRUST,NORTH OF ENGLAND,RJN71,MACCLESFIELD DISTRICT GENERAL HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,99.86,94.66,86.33,96.91,88.67,96.18,3493,3498,350.64,370.44,115.18,118.59,235.46,251.85,345.33,400,1663,1716,747.36,842.86,565.87,588.37
2018,RJR05,The Countess of Chester Hospital ,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NORTH OF ENGLAND,RJR05,COUNTESS OF CHESTER HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,99.21,88.24,75.71,92.34,54.46,72.81,2905,2928,397.3,450.25,86.87,114.81,310.44,335.45,318,420,1254,1358,446.08,819.08,424.2,582.59
2018,RJZ01,King's College Hospital ,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,LONDON,RJZ01,KINGS COLLEGE HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,97.12,92.56,77.94,91.04,69.41,72.54,4050,4170,669.63,723.45,116.79,118.59,552.84,604.86,498.83,640,1952,2144,797.41,1148.86,599.42,826.37
2018,RJZ30,Princess Royal University Hospital ,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,LONDON,RJZ30,PRINCESS ROYAL UNIVERSITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,97.6,93.08,71.97,87.39,72.53,72.97,4111,4212,538.25,578.29,115.94,118.59,422.31,459.7,316.67,440,1407,1610,666.41,918.86,497.92,682.37
2018,RJZ70,Orpington Hospital ,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,LONDON,RJZ70,ORPINGTON HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,97.9,87.93,70.83,91.07,69.63,77.99,2003,2046,442.81,503.6,109.21,118.59,333.6,385.01,167.17,236,836,918,379.4,544.86,316.92,406.37
2018,RK5BC,Kings Mill Hospital ,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RK5BC,KINGS MILL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.62,92.07,85.43,96.68,75.35,83.3,4180,4196,445.83,484.25,106.67,116.59,339.16,367.66,427.17,500,1808,1870,907.91,1204.86,648.42,778.37
2018,RK5HP,Newark Hospital ,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RK5HP,NEWARK HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,98.49,92,84.79,91.26,66.67,77.44,1694,1720,312.19,339.34,106.67,116.59,205.52,222.76,203.5,240,825,904,305.91,458.86,274.42,354.37
2018,RK950,Derriford Hospital ,RK9,PLYMOUTH HOSPITALS NHS TRUST,SOUTH OF ENGLAND,RK950,DERRIFORD HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.22,95.04,87.5,90.22,86.11,88.24,2927,2950,1891.73,1990.39,110.12,116.59,1781.61,1873.8,406,464,1411,1564,870.41,1010.86,663.92,752.37
2018,RKB01,University Hospital ,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RKB01,UNIVERSITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.21,88.77,87.5,96.78,69.57,82.36,3280,3306,870.92,981.14,104.91,118.59,766.01,862.55,385,440,1711,1768,463.91,666.86,443.42,538.37
2018,RKB03,Hospital of St Cross ,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RKB03,HOSPITAL OF ST CROSS,ACUTE -TEACHING,NHS,Acute/Specialist,99.9,91.77,78.83,94.39,69.47,80.54,1968,1970,238.17,259.53,103.23,116.59,134.94,142.94,195.5,248,942,998,379.91,546.86,285.42,354.37
2018,RKEQ4,The Whittington Hospital ,RKE,WHITTINGTON HEALTH NHS TRUST,LONDON,RKEQ4,THE WHITTINGTON HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,97.5,90.06,89.18,94.56,89.37,91.27,3633,3726,500.97,556.29,110.36,116.59,390.61,439.7,412,462,1912,2022,769.36,860.86,642.87,704.37
2018,RL131,The Robert Jones & Agnes Hunt Hospital ,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RL131,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,99.42,94.63,84.63,90.03,75.8,81.22,3245,3264,268.71,283.97,108.83,118.59,159.88,165.38,370.67,438,1435,1594,681.36,898.86,503.87,620.37
2018,RL4TC,Cannock Chase Hospital ,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RL4TC,CANNOCK CHASE HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.65,93.39,81.53,93.75,83.77,88.61,1314,1332,252.32,270.18,111.56,116.59,140.76,153.6,166.33,204,765,816,479.86,572.86,381.37,430.37
2018,RLQ01,Hereford Hospital ,RLQ,WYE VALLEY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RLQ01,COUNTY HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,94.09,89.16,79.14,92.13,77.45,78.83,3929,4176,507.09,568.76,107.71,118.59,399.38,450.17,471.67,596,2132,2314,1128.41,1456.86,785.41,996.37
2018,RLQ03,Bromyard Community Hospital ,RLQ,WYE VALLEY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RLQ03,BROMYARD COMMUNITY HOSPITAL,ACUTE -SMALL,NHS,Community,88.11,95.79,65.38,83.71,59.48,72.1,430,488,302.7,316,112.79,118.59,189.91,197.41,68,104,293,350,156.36,262.86,147.36,204.37
2018,RLQ06,Leominster Community Hospital ,RLQ,WYE VALLEY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RLQ06,LEOMINSTER COMMUNITY HOSPITAL,ACUTE -SMALL,NHS,Community,86.71,94.57,55.79,76.73,61.34,67.93,522,602,230.73,243.97,112.85,118.59,117.88,125.38,54.67,98,333,434,178.41,290.86,152.41,224.37
2018,RLQ08,Ross Community Hospital ,RLQ,WYE VALLEY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RLQ08,ROSS COMMUNITY HOSPITAL,ACUTE -SMALL,NHS,Community,95.58,94.41,75.39,88.06,75.5,83.41,929,972,232.23,245.97,112.85,118.59,119.38,127.38,129.67,172,553,628,341.91,452.86,283.91,340.37
2018,RLT01,George Eliot NHS Hospital ,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RLT01,GEORGE ELIOT HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,98.03,86.42,72.63,94.27,76.05,81.45,1888,1926,440.41,509.6,94.64,114.81,345.77,394.79,249.83,344,937,994,528.58,695.08,378.43,464.59
2018,RM102,Norfolk and Norwich University Hospital ,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RM102,NORFOLK & NORWICH UNIVERSITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.29,86.87,88.26,95.18,89.29,90.18,3898,3926,620.72,714.54,107.79,118.59,512.92,595.95,504.83,572,1974,2074,1082.95,1212.86,719.98,798.37
2018,RM301,Salford Royal Hospital ,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,NORTH OF ENGLAND,RM301,SALFORD ROYAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.51,93.26,94.67,96.42,88.09,89.74,3662,3680,530.58,568.94,111.4,118.59,419.17,450.35,426,450,1805,1872,923.91,1048.86,633.91,706.37
2018,RMC01,Royal Bolton Hospital ,RMC,BOLTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RMC01,ROYAL BOLTON HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,97.52,93.67,80.46,95.87,71.97,81.19,2561,2626,939.79,1003.33,115.94,118.59,823.85,884.74,358.83,446,1438,1500,587.91,816.86,542.67,668.37
2018,RMP01,Tameside General Hospital ,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,NORTH OF ENGLAND,RMP01,TAMESIDE GENERAL HOSPITAL (RMP),ACUTE -SMALL,NHS,Acute/Specialist,98.86,90.66,80.31,93.53,80.23,83.32,3395,3434,470.66,519.16,108.93,118.59,361.74,400.57,327.67,408,1562,1670,551.08,686.86,433.59,520.37
2018,RN325,Great Western Hospital ,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RN325,GREAT WESTERN HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,96.18,83.47,77.41,93.19,71.23,78.44,3118,3242,489.92,586.94,105.87,118.59,384.05,468.35,359.17,464,1765,1894,795.58,1116.86,645.09,822.37
2018,RN506,Basingstoke and North Hampshire Hospital ,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RN506,NORTH HAMPSHIRE HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.39,90.04,79.7,87.85,58.02,67.21,2869,2916,659.22,732.13,109.7,118.59,549.52,613.55,288.5,362,1179,1342,431.01,742.86,336.28,500.37
2018,RN541,Royal Hampshire County Hospital ,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RN541,ROYAL HAMPSHIRE COUNTY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,97.85,90,72.07,89.21,55.94,66.75,2728,2788,572.31,635.88,109.7,118.59,462.61,517.29,258,358,1149,1288,373.01,666.86,307.28,460.37
2018,RN542,Andover War Memorial Hospital ,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RN542,ANDOVER WAR MEMORIAL HOSPITAL,ACUTE -LARGE,NHS,Other inpatient,96.3,91.84,85.06,94.92,74.32,81.07,780,810,293.25,319.31,97.85,107.24,195.39,212.07,107.17,126,467,492,238.45,320.86,196.48,242.37
2018,RN707,Darent Valley Hospital ,RN7,DARTFORD AND GRAVESHAM NHS TRUST,SOUTH OF ENGLAND,RN707,DARENT VALLEY,ACUTE -SMALL,NHS,Acute/Specialist,99.69,82.17,81.73,97.97,85.31,91.55,3543,3554,515.95,627.88,105.87,118.59,410.09,509.29,313.83,384,1450,1480,577.41,676.86,470.92,514.37
2018,RN7EC,Elm Court Ward ,RN7,DARTFORD AND GRAVESHAM NHS TRUST,SOUTH OF ENGLAND,RN7EC,ELM COURT,ACUTE -SMALL,NHS,Other inpatient,83.89,88.69,58.65,86.87,81.49,80.56,302,360,183.84,207.28,92.14,105.24,91.7,102.03,30.5,52,172,198,116.41,142.86,90.52,112.37
2018,RNA01,Russells Hall Hospital ,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RNA01,RUSSELLS HALL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,98.85,83.95,88.64,96.35,85.45,92.29,3349,3388,523.96,624.1,109.32,118.59,414.64,505.51,390,440,1771,1838,795.41,930.86,594.66,644.37
2018,RNLAY,Cumberland Infirmary ,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,NORTH OF ENGLAND,RNLAY,CUMBERLAND INFIRMARY,ACUTE -SMALL,NHS,Acute/Specialist,88.05,73.34,63.41,79.06,61.02,66.71,2733,3104,502.72,685.45,105.98,118.59,396.74,566.86,272.67,430,1159,1466,524.08,858.86,405.83,608.37
2018,RNLBX,West Cumberland Hospital ,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,NORTH OF ENGLAND,RNLBX,WEST CUMBERLAND HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,98.61,88.54,77.83,93.89,82.66,83.25,2848,2888,453.76,512.5,97.08,118.59,356.68,393.92,242.83,312,1138,1212,485.08,586.86,364.94,438.37
2018,RNN42,Workington Community Hospital ,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RNN42,WORKINGTON COMMUNITY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.76,93.21,91.18,90,83.65,92.35,421,422,194.87,209.06,108.29,118.59,86.58,90.47,62,68,216,240,127.86,152.86,114.86,124.37
2018,RNNBF,Brampton War Memorial Hospital ,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RNNBF,BRAMPTON HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.64,90.53,72.73,93.33,76.47,87.01,558,560,175.17,193.5,106.55,118.59,68.63,74.91,48,66,224,240,141.36,184.86,127.36,146.37
2018,RNNCA,Victoria Cottage Hospital ,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RNNCA,MARYPORT COTTAGE HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,100,94.82,80.26,91.6,73.79,83.72,466,466,183.48,193.5,112.08,118.59,71.41,74.91,61,76,240,262,139.36,188.86,120.87,144.37
2018,RNNCB,Cockermouth Hospital ,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RNNCB,COCKERMOUTH COTTAGE HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.66,89.43,89.13,93.75,77.8,86.95,295,296,277.42,310.22,108.29,118.59,169.13,191.63,41,46,135,144,75.36,96.86,73.36,84.37
2018,RNNCL,The Copeland Unit ,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RNNCL,"COPELAND UNIT, WEST CUMBERLAND HOSPITAL",MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,98.94,88.01,88,75.95,73.55,85.2,279,282,190.84,216.84,111.55,118.59,79.3,98.25,44,50,120,158,65.36,88.86,63.36,74.37
2018,RNQ51,Kettering General Hospital ,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RNQ51,KETTERING GENERAL HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,97.42,80.36,71.84,86.06,60.33,69.83,2714,2786,394.49,490.91,91.52,118.59,302.97,372.32,254.33,354,1117,1298,344.41,570.86,325.66,466.37
2018,RNS01,Northampton General Hospital ,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RNS01,NORTHAMPTON GENERAL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.59,91.61,90.37,98.22,87.08,97.07,3151,3164,384.76,420,110.13,118.59,274.63,301.41,312.67,346,1548,1576,693.91,796.86,520.67,536.37
2018,RNZ02,Salisbury District Hospital ,RNZ,SALISBURY NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RNZ02,SALISBURY DISTRICT HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,99.66,95.21,86.37,96.72,86.18,88.03,3498,3510,507.4,532.94,113.38,114.81,394.02,418.13,374.83,434,1683,1740,678.32,787.08,511.09,580.59
2018,RP1A2,Manfield Campus ,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RP1A2,MANFIELD HEALTH CAMPUS,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Other inpatient,100,97.17,100,100,95.97,97.98,384,384,325.54,335.03,99,106.49,226.54,228.54,68,68,240,240,142.86,148.86,133.61,136.37
2018,RP1F2,Isebrook Health Campus ,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RP1F2,ISEBROOK HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,100,98.75,95.56,98.28,94.31,96.11,642,642,327.43,331.56,114.45,118.59,212.97,212.97,86,90,342,348,198.86,210.86,148.37,154.37
2018,RP1J6,Danetre Hospital ,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RP1J6,DANETRE HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,100,93.34,95.1,100,97.17,99.63,416,416,287.7,308.22,98.57,118.59,189.13,189.63,64.67,68,270,270,154.36,158.86,135.87,136.37
2018,RP401,Great Ormond Street Hospital ,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,LONDON,RP401,GREAT ORMOND STREET HOSPITAL,ACUTE -SPECIALIST,NHS,Mixed Service,97.99,91.3,89.81,94.89,0,88.32,3518,3590,768.54,841.77,103.2,118.39,665.35,723.39,388,432,1691,1782,0,0,360.43,408.1
2018,RP5BA,Bassetlaw District General Hospital ,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RP5BA,BASSETLAW DISTRICT GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,91.03,87.25,97.21,80.95,86.68,2894,2894,391.26,429.81,100.98,118.59,290.27,311.23,293.17,336,1291,1328,452.41,558.86,360.92,416.37
2018,RP5DR,Doncaster Royal Infirmary ,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RP5DR,DONCASTER ROYAL INFIRMARY,ACUTE -LARGE,NHS,Acute/Specialist,100,90.02,84.92,98.05,86.16,88.94,3722,3722,864.8,960.67,100.98,118.59,763.82,842.08,339.67,400,1757,1792,631.41,732.86,514.42,578.37
2018,RP5MM,"Montagu Hospital, Mexborough ",RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RP5MM,MONTAGU HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.75,89.8,92.07,96.79,84.36,86.81,1195,1198,422.71,470.72,100.98,118.59,321.73,352.13,154.67,168,604,624,358.41,424.86,272.92,314.37
2018,RP601,Moorfields Eye Hospital ,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,LONDON,RP601,MOORFIELDS EYE HOSPITAL,ACUTE -SPECIALIST,NHS,Treatment Centre without in-patient facilities,99.81,0,92.05,99.59,93.3,96.55,1555,1558,0,0,0,0,0,0,158.33,172,727,730,418,448,280,290
2018,RPA02,Medway Maritime Hospital ,RPA,MEDWAY NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RPA02,MEDWAY MARITIME HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,98.06,80.49,78.54,91.58,75.13,80.51,2530,2580,437.37,543.38,101.5,118.59,335.87,424.79,355,452,1295,1414,696.36,926.86,512.36,636.37
2018,RPC04,The Queen Victoria Hospital (East Grinstead) ,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RPC04,QUEEN VICTORIA HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,98.83,75.33,77.16,84.33,55.05,60.95,1769,1790,243.23,322.87,101.58,118.59,141.65,204.29,172.83,224,705,836,255.91,464.86,209.91,344.37
2018,RPGAB,Bracton Centre Medium Secure Unit ,RPG,OXLEAS NHS FOUNDATION TRUST,LONDON,RPGAB,BRACTON CENTRE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,98.45,86.56,100,99.01,0,92.92,1652,1678,161.67,186.77,99.83,113.05,61.83,73.72,202,202,798,806,0,0,99.41,106.99
2018,RPGAD,Green Parks House ,RPG,OXLEAS NHS FOUNDATION TRUST,LONDON,RPGAD,GREENPARKS HOUSE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.92,94.24,95.65,97.84,97.52,97.98,1213,1214,213.46,226.5,106.93,113.05,106.53,113.45,132,138,681,696,157.41,161.41,173.41,176.99
2018,RPGAE,Oxleas House ,RPG,OXLEAS NHS FOUNDATION TRUST,LONDON,RPGAE,OXLEAS HOUSE,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.35,95.18,94.21,96.77,100,98.66,1528,1538,230.71,242.39,108.31,113.05,122.39,129.34,154.5,164,809,836,145.41,145.41,146.99,148.99
2018,RPGAG,Memorial Hospital ,RPG,OXLEAS NHS FOUNDATION TRUST,LONDON,RPGAG,MEMORIAL HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,98.95,0,100,99.59,100,100,946,956,0,0,0,0,0,0,116,116,482,484,14,14,50,50
2018,RPY01,The Royal Marsden - London ,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,LONDON,RPY01,"ROYAL MARSDEN HOSPITAL, CHELSEA",ACUTE -SPECIALIST,NHS,Acute/Specialist,99.79,95.61,89.82,97.43,85.31,91.74,2856,2862,787.79,823.92,114.89,117.83,672.9,706.08,300,334,1364,1400,742.91,870.86,510.42,556.37
2018,RPY02,The Royal Marsden - Sutton ,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,LONDON,RPY02,"ROYAL MARSDEN HOSPITAL, SUTTON",ACUTE -SPECIALIST,NHS,Acute/Specialist,99.79,95.27,91.49,97.44,83.94,91.06,2323,2328,677.36,710.97,114.89,117.83,562.47,593.14,258,282,1142,1172,490.91,584.86,386.42,424.37
2018,RQ301,Birmingham Children's Hospital ,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RQ301,BIRMINGHAM CHILDRENS HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,99.33,91.32,90.53,97.91,0,92.89,3262,3284,552.41,604.94,91.46,112.81,460.95,492.13,306,338,1545,1578,0,0,294.08,316.59
